antecedents,consequents,support,confidence,lift,leverage,conviction
"O3_MID, RAIN_HIGH, WIND_HIGH","RADIATION_MID, TEMP_MID",0.007019368256856883,0.2288135593220339,2.9860266528658297,0.0046686296088545055,1.1973393823127347
"RADIATION_MID, RAIN_HIGH, WIND_HIGH","O3_MID, TEMP_MID",0.007019368256856883,0.3711340206185567,2.4773397142026523,0.004185938422177907,1.351939063189231
"O3_MID, RADIATION_MID, RAIN_HIGH","TEMP_MID, WIND_HIGH",0.007019368256856883,0.31671554252199413,3.4560179696761715,0.004988311613504244,1.3293998389930313
"RADIATION_MID, RAIN_HIGH, TEMP_MID","O3_MID, WIND_HIGH",0.007019368256856883,0.2634146341463415,3.405796269727403,0.00495836175472142,1.2526137548282905
"O3_MID, RADIATION_MID, WIND_HIGH","RAIN_HIGH, TEMP_MID",0.007019368256856883,0.28421052631578947,2.3869340381521487,0.0040786216150724515,1.230712030034944
"RADIATION_MID, TEMP_MID, WIND_HIGH","O3_MID, RAIN_HIGH",0.007019368256856883,0.26277372262773724,3.035312684947722,0.004706799837904099,1.2390060142111963
"O3_MID, PM10_MID, RAIN_LOW, WIND_MID",NO2_MID,0.007019368256856883,0.5837837837837838,1.7768738471409093,0.003068964986443823,1.613235003654866
"NO2_MID, O3_MID, PM10_MID, WIND_MID",RAIN_LOW,0.007019368256856883,0.7058823529411765,1.141429940341875,0.0008697413645094828,1.2973742363187315
"NO2_MID, PM10_MID, RAIN_LOW, WIND_MID",O3_MID,0.007019368256856883,0.35064935064935066,1.2873039630376781,0.001566601499040701,1.120518653321201
"NO2_MID, O3_MID, PM10_MID, RAIN_LOW",WIND_MID,0.007019368256856883,0.2727272727272727,1.2276716846640778,0.001301741675954221,1.0695437410633042
"NO2_MID, O3_MID, RAIN_LOW, WIND_MID",PM10_MID,0.007019368256856883,0.3312883435582822,1.3215458786589913,0.001707885416791106,1.1205391056089355
"O3_MID, PM10_MID, WIND_MID","NO2_MID, RAIN_LOW",0.007019368256856883,0.4044943820224719,1.9832857112166196,0.0034801060027306496,1.3367604462768161
"NO2_MID, PM10_MID, WIND_MID","O3_MID, RAIN_LOW",0.007019368256856883,0.2571428571428571,1.5263888888888886,0.002420692055822346,1.1193742563169313
"NO2_MID, O3_MID, WIND_MID","PM10_MID, RAIN_LOW",0.007019368256856883,0.2240663900414938,1.363720521035769,0.0018721491979799554,1.0770184159361489
"HUMIDITY_HIGH, NO2_MID, O3_LOW, PM10_LOW, RAIN_HIGH",TEMP_MID,0.007019368256856883,0.6467065868263473,2.112574850299401,0.0036967081125963966,1.9640262884814943
"HUMIDITY_HIGH, NO2_MID, O3_LOW, RAIN_HIGH, TEMP_MID",PM10_LOW,0.007019368256856883,0.5294117647058824,1.9454333441043006,0.0034112424487281654,1.5467226699597036
"NO2_MID, O3_LOW, PM10_LOW, RAIN_HIGH, TEMP_MID",HUMIDITY_HIGH,0.007019368256856883,0.7941176470588235,2.868144159072079,0.0045720128006625765,3.5123210339640853
"HUMIDITY_HIGH, O3_LOW, PM10_LOW, RAIN_HIGH, TEMP_MID",NO2_MID,0.007019368256856883,0.6206896551724138,1.8892049524199324,0.003303853829549465,1.7701984094158798
"HUMIDITY_HIGH, NO2_MID, O3_LOW, PM10_LOW, TEMP_MID",RAIN_HIGH,0.007019368256856883,0.7941176470588235,2.7007723513808704,0.004420345701968845,3.4289799632318796
"HUMIDITY_HIGH, NO2_MID, PM10_LOW, RAIN_HIGH, TEMP_MID",O3_LOW,0.007019368256856883,0.3870967741935484,1.4116783521549976,0.0020470115963318663,1.1841831603576731
"HUMIDITY_HIGH, NO2_MID, O3_LOW, RAIN_HIGH","PM10_LOW, TEMP_MID",0.007019368256856883,0.289544235924933,2.183788046049519,0.0038050598584045024,1.22092321125061
"NO2_MID, O3_LOW, PM10_LOW, RAIN_HIGH","HUMIDITY_HIGH, TEMP_MID",0.007019368256856883,0.4931506849315068,4.911078600877776,0.005590075666100489,1.7748549927803794
"NO2_MID, O3_LOW, RAIN_HIGH, TEMP_MID","HUMIDITY_HIGH, PM10_LOW",0.007019368256856883,0.43724696356275305,6.419352844824922,0.005925898490271973,1.6559415408008964
"HUMIDITY_HIGH, O3_LOW, PM10_LOW, RAIN_HIGH","NO2_MID, TEMP_MID",0.007019368256856883,0.3870967741935484,2.8758430554041214,0.004578564596286295,1.4119637127395377
"HUMIDITY_HIGH, O3_LOW, RAIN_HIGH, TEMP_MID","NO2_MID, PM10_LOW",0.007019368256856883,0.313953488372093,3.3405867026922706,0.004918130096745732,1.3206370748666518
"O3_LOW, PM10_LOW, RAIN_HIGH, TEMP_MID","HUMIDITY_HIGH, NO2_MID",0.007019368256856883,0.4976958525345622,5.339991901741126,0.005704877825781849,1.8052775250227482
"HUMIDITY_HIGH, NO2_MID, O3_LOW, PM10_LOW","RAIN_HIGH, TEMP_MID",0.007019368256856883,0.5094339622641509,4.278466672159512,0.005378741183019253,1.7957433830955214
"HUMIDITY_HIGH, NO2_MID, O3_LOW, TEMP_MID","PM10_LOW, RAIN_HIGH",0.007019368256856883,0.38162544169611307,3.066156159757909,0.004730062725395921,1.4158671148168094
"NO2_MID, O3_LOW, PM10_LOW, TEMP_MID","HUMIDITY_HIGH, RAIN_HIGH",0.007019368256856883,0.5684210526315789,3.8715034598448312,0.005206282377001253,1.9768763494212351
"HUMIDITY_HIGH, O3_LOW, PM10_LOW, TEMP_MID","NO2_MID, RAIN_HIGH",0.007019368256856883,0.4976958525345622,5.128967439448609,0.005650794886149054,1.7976433955806366
"HUMIDITY_HIGH, NO2_MID, PM10_LOW, RAIN_HIGH","O3_LOW, TEMP_MID",0.007019368256856883,0.2727272727272727,5.206180915858335,0.005671092357439813,1.3029702326790589
"HUMIDITY_HIGH, NO2_MID, RAIN_HIGH, TEMP_MID","O3_LOW, PM10_LOW",0.007019368256856883,0.20610687022900764,5.505486641221374,0.005744391363025085,1.212459628633423
"NO2_MID, PM10_LOW, RAIN_HIGH, TEMP_MID","HUMIDITY_HIGH, O3_LOW",0.007019368256856883,0.27906976744186046,1.8555606922473922,0.00323648565636632,1.1784823236876423
"HUMIDITY_HIGH, NO2_MID, PM10_LOW, TEMP_MID","O3_LOW, RAIN_HIGH",0.007019368256856883,0.3333333333333333,3.7245219075284433,0.005134732206611479,1.365754582087612
"NO2_MID, O3_LOW, RAIN_HIGH","HUMIDITY_HIGH, PM10_LOW, TEMP_MID",0.007019368256856883,0.22268041237113403,4.8255786263975615,0.005564751349682571,1.2271068017671514
"O3_LOW, PM10_LOW, RAIN_HIGH","HUMIDITY_HIGH, NO2_MID, TEMP_MID",0.007019368256856883,0.29110512129380056,6.152394775036285,0.00587845183105495,1.343900607880652
"O3_LOW, RAIN_HIGH, TEMP_MID","HUMIDITY_HIGH, NO2_MID, PM10_LOW",0.007019368256856883,0.2517482517482518,8.206352969064834,0.00616401042819444,1.2954500450099677
"NO2_MID, O3_LOW, PM10_LOW","HUMIDITY_HIGH, RAIN_HIGH, TEMP_MID",0.007019368256856883,0.3333333333333333,4.713848039215686,0.0055302731060457,1.3939295463408292
"NO2_MID, O3_LOW, TEMP_MID","HUMIDITY_HIGH, PM10_LOW, RAIN_HIGH",0.007019368256856883,0.27906976744186046,4.8462386476980415,0.0055709525334192685,1.307221059782039
"HUMIDITY_HIGH, O3_LOW, PM10_LOW","NO2_MID, RAIN_HIGH, TEMP_MID",0.007019368256856883,0.3008356545961003,6.026897632311978,0.005854694707529617,1.3588857879284888
"HUMIDITY_HIGH, O3_LOW, TEMP_MID","NO2_MID, PM10_LOW, RAIN_HIGH",0.007019368256856883,0.20074349442379183,5.005898549764119,0.005617148817713906,1.2009894225798747
"O3_LOW, PM10_LOW, TEMP_MID","HUMIDITY_HIGH, NO2_MID, RAIN_HIGH",0.007019368256856883,0.3588039867109635,6.195912614517265,0.005886465213581187,1.4692702268194826
"HUMIDITY_HIGH, NO2_MID, PM10_LOW","O3_LOW, RAIN_HIGH, TEMP_MID",0.007019368256856883,0.2288135593220339,8.206352969064833,0.00616401042819444,1.2605479792532959
"HUMIDITY_LOW, TEMP_LOW, WIND_LOW",PM10_HIGH,0.007019368256856883,0.526829268292683,2.1136362769103574,0.0036983766872394457,1.5866311722666608
"HUMIDITY_LOW, PM10_HIGH, TEMP_LOW",WIND_LOW,0.007019368256856883,0.3612040133779264,1.6122671743059982,0.0026656430376615125,1.2147308051175918
"HUMIDITY_LOW, PM10_HIGH, WIND_LOW",TEMP_LOW,0.007019368256856883,0.574468085106383,1.8635391012959752,0.0032526813910029005,1.625571948524633
"NO2_LOW, PM10_LOW, PM25_LOW, RAIN_LOW, WIND_HIGH",RADIATION_HIGH,0.007019368256856883,0.5373134328358209,3.206789944768014,0.004830460228032227,1.7991554953602562
"NO2_LOW, PM10_LOW, RADIATION_HIGH, RAIN_LOW, WIND_HIGH",PM25_LOW,0.007019368256856883,0.45188284518828453,3.0601538098886207,0.0047255723586982976,1.5550202771826873
"NO2_LOW, PM25_LOW, RADIATION_HIGH, RAIN_LOW, WIND_HIGH",PM10_LOW,0.007019368256856883,0.7659574468085106,2.8146695191296263,0.004525516595356152,3.109987828368174
"NO2_LOW, PM10_LOW, PM25_LOW, RADIATION_HIGH, WIND_HIGH",RAIN_LOW,0.007019368256856883,0.5510204081632653,0.8910141881240146,-0.0008585851477188721,0.84988419224088
"NO2_LOW, PM10_LOW, PM25_LOW, RADIATION_HIGH, RAIN_LOW",WIND_HIGH,0.007019368256856883,0.5510204081632653,2.46453488372093,0.004171216947162653,1.7292993630573248
"PM10_LOW, PM25_LOW, RADIATION_HIGH, RAIN_LOW, WIND_HIGH",NO2_LOW,0.007019368256856883,0.7397260273972602,2.23823493756819,0.00388325053344965,2.5723077028330605
"NO2_LOW, PM10_LOW, RAIN_LOW, WIND_HIGH","PM25_LOW, RADIATION_HIGH",0.007019368256856883,0.2608695652173913,6.689565217391304,0.005970067139557335,1.300181218984409
"NO2_LOW, PM25_LOW, RAIN_LOW, WIND_HIGH","PM10_LOW, RADIATION_HIGH",0.007019368256856883,0.4075471698113208,6.457796863766202,0.005932408043499665,1.5813759882629672
"NO2_LOW, RADIATION_HIGH, RAIN_LOW, WIND_HIGH","PM10_LOW, PM25_LOW",0.007019368256856883,0.23326133909287258,2.0461567635592575,0.0035888548270614044,1.1555440010399065
"NO2_LOW, PM10_LOW, PM25_LOW, WIND_HIGH","RADIATION_HIGH, RAIN_LOW",0.007019368256856883,0.23076923076923078,1.8330487272149638,0.003190027469216319,1.1363382295593398
"NO2_LOW, PM10_LOW, RADIATION_HIGH, WIND_HIGH","PM25_LOW, RAIN_LOW",0.007019368256856883,0.2488479262672811,3.169515060884426,0.004804717711893645,1.226764989923913
"NO2_LOW, PM25_LOW, RADIATION_HIGH, WIND_HIGH","PM10_LOW, RAIN_LOW",0.007019368256856883,0.4444444444444444,3.4924526160481215,0.005009500399351163,1.5709346158845703
"NO2_LOW, PM10_LOW, PM25_LOW, RAIN_LOW","RADIATION_HIGH, WIND_HIGH",0.007019368256856883,0.21428571428571427,2.9463806970509383,0.004636998502709825,1.1801637852593267
"NO2_LOW, PM10_LOW, RADIATION_HIGH, RAIN_LOW","PM25_LOW, WIND_HIGH",0.007019368256856883,0.25,4.45712630359212,0.005444504145153389,1.2585467307942284
"NO2_LOW, PM25_LOW, RADIATION_HIGH, RAIN_LOW","PM10_LOW, WIND_HIGH",0.007019368256856883,0.4,4.383475783475784,0.005418043508282356,1.5145803544347676
"NO2_LOW, PM10_LOW, PM25_LOW, RADIATION_HIGH","RAIN_LOW, WIND_HIGH",0.007019368256856883,0.32142857142857145,2.4839276745354097,0.00419345334443103,1.2829845313921746
"PM10_LOW, PM25_LOW, RAIN_LOW, WIND_HIGH","NO2_LOW, RADIATION_HIGH",0.007019368256856883,0.34285714285714286,3.3728900255754475,0.004938254374212781,1.3670530521818254
"PM10_LOW, RADIATION_HIGH, RAIN_LOW, WIND_HIGH","NO2_LOW, PM25_LOW",0.007019368256856883,0.3302752293577982,3.8467938523081626,0.005194636148416732,1.364952839175981
"PM25_LOW, RADIATION_HIGH, RAIN_LOW, WIND_HIGH","NO2_LOW, PM10_LOW",0.007019368256856883,0.5454545454545454,3.455069426250982,0.0049877540138766946,1.8526842584167424
"PM10_LOW, PM25_LOW, RADIATION_HIGH, WIND_HIGH","NO2_LOW, RAIN_LOW",0.007019368256856883,0.45,2.511316648531012,0.004224273396572002,1.4923838672701273
"PM10_LOW, PM25_LOW, RADIATION_HIGH, RAIN_LOW","NO2_LOW, WIND_HIGH",0.007019368256856883,0.3898916967509025,3.3327075812274365,0.00491316239097301,1.4473012813462174
"NO2_LOW, PM25_LOW, RADIATION_HIGH","PM10_LOW, RAIN_LOW, WIND_HIGH",0.007019368256856883,0.24942263279445728,5.6937932168776255,0.005786557722738789,1.273944544990951
"PM25_LOW, RAIN_LOW, WIND_HIGH","NO2_LOW, PM10_LOW, RADIATION_HIGH",0.007019368256856883,0.2482758620689655,5.10691499170201,0.00564488517494494,1.2656030682009263
"PM10_LOW, RADIATION_HIGH, WIND_HIGH","NO2_LOW, PM25_LOW, RAIN_LOW",0.007019368256856883,0.20074349442379183,4.616800306733126,0.005498971490590024,1.1967608729167862
"PM25_LOW, RADIATION_HIGH, WIND_HIGH","NO2_LOW, PM10_LOW, RAIN_LOW",0.007019368256856883,0.34615384615384615,4.877218934911242,0.005580152927273852,1.4208638869560561
"PM25_LOW, RADIATION_HIGH, RAIN_LOW","NO2_LOW, PM10_LOW, WIND_HIGH",0.007019368256856883,0.2647058823529412,4.384030899765719,0.005418246271783284,1.2778837904588587
"PM10_LOW, PM25_LOW, RADIATION_HIGH","NO2_LOW, RAIN_LOW, WIND_HIGH",0.007019368256856883,0.2471395881006865,4.079924573516269,0.00529890305452907,1.24780827476287
"NO2_MID, O3_LOW, RAIN_LOW",RADIATION_LOW,0.007019368256856883,0.31213872832369943,1.86145987363893,0.0032484740483586555,1.2100042928909507
"NO2_MID, O3_LOW, RADIATION_LOW",RAIN_LOW,0.007019368256856883,0.28346456692913385,0.4583695036018553,-0.00829440851428272,0.5325356432206815
"NO2_MID, RADIATION_LOW, RAIN_LOW",O3_LOW,0.007019368256856883,0.4235294117647059,1.5445421970637034,0.00247474120153832,1.2590229124276777
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH, RAIN_LOW, WIND_HIGH",TEMP_MID,0.00695437410633043,0.5219512195121951,1.705040650406504,0.0028756595579867194,1.4514785506039152
"HUMIDITY_LOW, NO2_MID, RAIN_LOW, TEMP_MID, WIND_HIGH",RADIATION_HIGH,0.00695437410633043,0.43673469387755104,2.6065166795965866,0.004286302130897391,1.4778916274346903
"HUMIDITY_LOW, RADIATION_HIGH, RAIN_LOW, TEMP_MID, WIND_HIGH",NO2_MID,0.00695437410633043,0.49537037037037035,1.5077682529215664,0.00234201136898329,1.330588870854834
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH, TEMP_MID, WIND_HIGH",RAIN_LOW,0.00695437410633043,0.8916666666666667,1.4418479593624103,0.002131137328018743,3.5222829945304936
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH, RAIN_LOW, TEMP_MID",WIND_HIGH,0.00695437410633043,0.5487179487179488,2.4542367322599885,0.004120754180869334,1.7204764071233591
"NO2_MID, RADIATION_HIGH, RAIN_LOW, TEMP_MID, WIND_HIGH",HUMIDITY_LOW,0.00695437410633043,0.8991596638655462,3.2399228543876566,0.004807911237033252,7.164543524416138
"HUMIDITY_LOW, NO2_MID, RAIN_LOW, WIND_HIGH","RADIATION_HIGH, TEMP_MID",0.00695437410633043,0.2106299212598425,4.985772259236826,0.005559530189533689,1.213314043631335
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH, WIND_HIGH","RAIN_LOW, TEMP_MID",0.00695437410633043,0.4672489082969432,2.9023381925945775,0.004558246003797523,1.5748620738887598
"HUMIDITY_LOW, NO2_MID, TEMP_MID, WIND_HIGH","RADIATION_HIGH, RAIN_LOW",0.00695437410633043,0.39338235294117646,3.124719092593155,0.004728774332317111,1.4409510416789761
"HUMIDITY_LOW, RADIATION_HIGH, TEMP_MID, WIND_HIGH","NO2_MID, RAIN_LOW",0.00695437410633043,0.4229249011857708,2.073652813780838,0.0036006911464280442,1.379453657390013
"HUMIDITY_LOW, NO2_MID, RAIN_LOW, TEMP_MID","RADIATION_HIGH, WIND_HIGH",0.00695437410633043,0.20696324951644102,2.8456984424128344,0.0045105543386835464,1.1692668025731343
"HUMIDITY_LOW, RADIATION_HIGH, RAIN_LOW, TEMP_MID","NO2_MID, WIND_HIGH",0.00695437410633043,0.2923497267759563,3.963077441563756,0.005199582732991441,1.3088833201923025
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH, TEMP_MID","RAIN_LOW, WIND_HIGH",0.00695437410633043,0.4908256880733945,3.7929904754883212,0.0051208935976731805,1.7098204404846808
"NO2_MID, RADIATION_HIGH, RAIN_LOW, WIND_HIGH","HUMIDITY_LOW, TEMP_MID",0.00695437410633043,0.43673469387755104,5.311936758893281,0.005645176647477523,1.6293962891165883
"NO2_MID, RAIN_LOW, TEMP_MID, WIND_HIGH","HUMIDITY_LOW, RADIATION_HIGH",0.00695437410633043,0.34185303514376997,3.297649403587489,0.0048454858482988705,1.3619060449608078
"RADIATION_HIGH, RAIN_LOW, TEMP_MID, WIND_HIGH","HUMIDITY_LOW, NO2_MID",0.00695437410633043,0.42629482071713154,4.410875663452445,0.005377731589754218,1.5745956822219336
"NO2_MID, RADIATION_HIGH, TEMP_MID, WIND_HIGH","HUMIDITY_LOW, RAIN_LOW",0.00695437410633043,0.7535211267605634,3.1711367768977103,0.004761351668132787,3.0930901933111734
"NO2_MID, RADIATION_HIGH, RAIN_LOW, TEMP_MID","HUMIDITY_LOW, WIND_HIGH",0.00695437410633043,0.43495934959349597,4.190535098838778,0.00529483088755211,1.5860882592509122
"HUMIDITY_LOW, RADIATION_HIGH, TEMP_MID","NO2_MID, RAIN_LOW, WIND_HIGH",0.00695437410633043,0.2553699284009546,5.661558672013095,0.0057260243692327404,1.2823737530288941
"NO2_MID, RADIATION_HIGH, WIND_HIGH","HUMIDITY_LOW, RAIN_LOW, TEMP_MID",0.00695437410633043,0.34516129032258064,4.944740794137082,0.005547955773022414,1.4204967858311472
"RADIATION_HIGH, TEMP_MID, WIND_HIGH","HUMIDITY_LOW, NO2_MID, RAIN_LOW",0.00695437410633043,0.2955801104972376,3.528157936470518,0.004983267871418675,1.30067670380254
"RADIATION_HIGH, RAIN_LOW, TEMP_MID","HUMIDITY_LOW, NO2_MID, WIND_HIGH",0.00695437410633043,0.22431865828092243,6.185245298047083,0.005830025148250111,1.2424345052188548
"NO2_MID, RADIATION_HIGH, TEMP_MID","HUMIDITY_LOW, RAIN_LOW, WIND_HIGH",0.00695437410633043,0.3689655172413793,4.066549748048612,0.005244232945591506,1.4409167655785295
"PM10_MID, PM25_LOW",WIND_HIGH,0.00695437410633043,0.298050139275766,1.3330812334002722,0.0017376071666353873,1.1060905708962383
"PM10_HIGH, WIND_HIGH",NO2_MID,0.00695437410633043,0.33860759493670883,1.0306264007311972,0.00020665824984109592,1.0152136068519384
"HUMIDITY_HIGH, O3_MID, PM10_LOW, RAIN_HIGH, WIND_HIGH",PM25_LOW,0.00695437410633043,0.5631578947368421,3.8137092290585617,0.005130854354656241,1.9511243988041076
"HUMIDITY_HIGH, O3_MID, PM25_LOW, RAIN_HIGH, WIND_HIGH",PM10_LOW,0.00695437410633043,0.8916666666666667,3.276614123079373,0.004831947160372361,6.718795308422245
"O3_MID, PM10_LOW, PM25_LOW, RAIN_HIGH, WIND_HIGH",HUMIDITY_HIGH,0.00695437410633043,0.6369047619047619,2.3003325508607197,0.003931170307502169,1.9915571532988259
"HUMIDITY_HIGH, PM10_LOW, PM25_LOW, RAIN_HIGH, WIND_HIGH",O3_MID,0.00695437410633043,0.6407185628742516,2.352206110327663,0.003997841481150876,2.02517981714979
"HUMIDITY_HIGH, O3_MID, PM10_LOW, PM25_LOW, RAIN_HIGH",WIND_HIGH,0.00695437410633043,0.43673469387755104,1.9533720930232559,0.003394184969212643,1.3784270285239546
"HUMIDITY_HIGH, O3_MID, PM10_LOW, PM25_LOW, WIND_HIGH",RAIN_HIGH,0.00695437410633043,0.9553571428571429,3.249143457117595,0.004814002590540281,15.813648771610572
"HUMIDITY_HIGH, O3_MID, RAIN_HIGH, WIND_HIGH","PM10_LOW, PM25_LOW",0.00695437410633043,0.3651877133105802,3.2034082993139035,0.004783444441254674,1.3956885815760454
"O3_MID, PM10_LOW, RAIN_HIGH, WIND_HIGH","HUMIDITY_HIGH, PM25_LOW",0.00695437410633043,0.35081967213114756,9.778462817771443,0.006243181126827403,1.4851393172594267
"O3_MID, PM25_LOW, RAIN_HIGH, WIND_HIGH","HUMIDITY_HIGH, PM10_LOW",0.00695437410633043,0.5631578947368421,8.267888710325431,0.00611324351664973,2.1332333102069008
"HUMIDITY_HIGH, PM10_LOW, RAIN_HIGH, WIND_HIGH","O3_MID, PM25_LOW",0.00695437410633043,0.3333333333333333,5.028104575163399,0.00557127357562907,1.4005589496945272
"HUMIDITY_HIGH, PM25_LOW, RAIN_HIGH, WIND_HIGH","O3_MID, PM10_LOW",0.00695437410633043,0.5691489361702128,5.26890826228333,0.005634485097043202,2.0702739222605766
"PM10_LOW, PM25_LOW, RAIN_HIGH, WIND_HIGH","HUMIDITY_HIGH, O3_MID",0.00695437410633043,0.3031161473087819,4.924757172642997,0.005542248825319227,1.3466383757169174
"HUMIDITY_HIGH, O3_MID, PM10_LOW, RAIN_HIGH","PM25_LOW, WIND_HIGH",0.00695437410633043,0.2431818181818182,4.335568313494154,0.005350345844410204,1.2472084719582444
"HUMIDITY_HIGH, O3_MID, PM25_LOW, RAIN_HIGH","PM10_LOW, WIND_HIGH",0.00695437410633043,0.3835125448028674,4.202794882006351,0.005299671866136753,1.4740741356533724
"O3_MID, PM10_LOW, PM25_LOW, RAIN_HIGH","HUMIDITY_HIGH, WIND_HIGH",0.00695437410633043,0.2675,5.7643627450980395,0.0057479312758121105,1.3018350532752394
"HUMIDITY_HIGH, PM10_LOW, PM25_LOW, RAIN_HIGH","O3_MID, WIND_HIGH",0.00695437410633043,0.2628992628992629,3.399132822662234,0.004908448139576445,1.2517379435850773
"HUMIDITY_HIGH, O3_MID, PM10_LOW, WIND_HIGH","PM25_LOW, RAIN_HIGH",0.00695437410633043,0.5404040404040404,8.50169382991469,0.00613637545271387,2.0375194803896224
"HUMIDITY_HIGH, O3_MID, PM25_LOW, WIND_HIGH","PM10_LOW, RAIN_HIGH",0.00695437410633043,0.8492063492063492,6.82291847983754,0.005935107332605761,5.806187443130117
"O3_MID, PM10_LOW, PM25_LOW, WIND_HIGH","HUMIDITY_HIGH, RAIN_HIGH",0.00695437410633043,0.32228915662650603,2.1951044550046133,0.003786245095214276,1.2589118534887416
"HUMIDITY_HIGH, PM10_LOW, PM25_LOW, WIND_HIGH","O3_MID, RAIN_HIGH",0.00695437410633043,0.6149425287356322,7.103232542887715,0.005975330542102244,2.372185607772912
"HUMIDITY_HIGH, O3_MID, PM10_LOW, PM25_LOW","RAIN_HIGH, WIND_HIGH",0.00695437410633043,0.4068441064638783,4.633385212474635,0.0054534468603922095,1.5378636756025292
"O3_MID, RAIN_HIGH, WIND_HIGH","HUMIDITY_HIGH, PM10_LOW, PM25_LOW",0.00695437410633043,0.2266949152542373,7.566004264862679,0.006035213362709483,1.254404911777118
"PM25_LOW, RAIN_HIGH, WIND_HIGH","HUMIDITY_HIGH, O3_MID, PM10_LOW",0.00695437410633043,0.26485148514851486,8.560934769947584,0.006142035933781428,1.318186413727815
"O3_MID, PM25_LOW, RAIN_HIGH","HUMIDITY_HIGH, PM10_LOW, WIND_HIGH",0.00695437410633043,0.23464912280701755,10.649886146043576,0.006301374251593581,1.277802132478564
"HUMIDITY_HIGH, PM25_LOW, RAIN_HIGH","O3_MID, PM10_LOW, WIND_HIGH",0.00695437410633043,0.22245322245322247,5.298243468522107,0.005641793031555796,1.2320979347152874
"HUMIDITY_HIGH, O3_MID, WIND_HIGH","PM10_LOW, PM25_LOW, RAIN_HIGH",0.00695437410633043,0.34185303514376997,6.360037241501868,0.005860925460943534,1.4377485395246465
"O3_MID, PM25_LOW, WIND_HIGH","HUMIDITY_HIGH, PM10_LOW, RAIN_HIGH",0.00695437410633043,0.2641975308641975,4.587972020176685,0.005438590209709672,1.2807991576060167
"HUMIDITY_HIGH, PM10_LOW, WIND_HIGH","O3_MID, PM25_LOW, RAIN_HIGH",0.00695437410633043,0.31563421828908556,10.649886146043576,0.006301374251593581,1.4179006217026675
"HUMIDITY_HIGH, PM25_LOW, WIND_HIGH","O3_MID, PM10_LOW, RAIN_HIGH",0.00695437410633043,0.5404040404040404,10.659816109816111,0.006301982542096364,2.065519817502139
"HUMIDITY_HIGH, O3_MID, PM10_LOW","PM25_LOW, RAIN_HIGH, WIND_HIGH",0.00695437410633043,0.22478991596638656,8.560934769947583,0.006142035933781428,1.2561012598297048
"HUMIDITY_HIGH, O3_MID, PM25_LOW","PM10_LOW, RAIN_HIGH, WIND_HIGH",0.00695437410633043,0.35313531353135313,7.874405701439709,0.006071212332603311,1.4765901681093598
"HUMIDITY_HIGH, PM10_LOW, PM25_LOW","O3_MID, RAIN_HIGH, WIND_HIGH",0.00695437410633043,0.23210412147505424,7.566004264862679,0.006035213362709483,1.2623101491487234
"RADIATION_MID, TEMP_MID, WIND_HIGH",HUMIDITY_HIGH,0.00695437410633043,0.26034063260340634,0.9402819186000023,-0.00044167804437442084,0.9776458605567605
"HUMIDITY_HIGH, RADIATION_MID, TEMP_MID",WIND_HIGH,0.00695437410633043,0.30659025787965616,1.3712784034117411,0.0018829210089667259,1.119713316710587
"HUMIDITY_HIGH, RADIATION_MID, WIND_HIGH",TEMP_MID,0.00695437410633043,0.6858974358974359,2.2405982905982906,0.0038505718158835084,2.209079550187422
"HUMIDITY_HIGH, TEMP_MID, WIND_HIGH",RADIATION_MID,0.00695437410633043,0.27365728900255754,1.6447230658567775,0.0027260792336567,1.147688222144514
"NO2_LOW, PM10_MID, PM25_MID, RAIN_LOW, WIND_MID",TEMP_HIGH,0.00695437410633043,0.9224137931034483,2.994779198288596,0.004632208215000414,8.919017288444042
"NO2_LOW, PM10_MID, PM25_MID, TEMP_HIGH, WIND_MID",RAIN_LOW,0.00695437410633043,0.823076923076923,1.330936577872994,0.0017292009298261034,2.15676023940454
"PM10_MID, PM25_MID, RAIN_LOW, TEMP_HIGH, WIND_MID",NO2_LOW,0.00695437410633043,0.5487179487179488,1.660289942767819,0.002765723722327618,1.4835616499060542
"NO2_LOW, PM10_MID, PM25_MID, RAIN_LOW, TEMP_HIGH",WIND_MID,0.00695437410633043,0.3948339483394834,1.7773303479085112,0.0030415538956621935,1.285349684382064
"NO2_LOW, PM10_MID, RAIN_LOW, TEMP_HIGH, WIND_MID",PM25_MID,0.00695437410633043,0.4246031746031746,3.1318046234153614,0.004733809625923475,1.5023061717548871
"NO2_LOW, PM25_MID, RAIN_LOW, TEMP_HIGH, WIND_MID",PM10_MID,0.00695437410633043,0.6858974358974359,2.7361208059937643,0.004412682931329628,2.3855824404375037
"NO2_LOW, PM10_MID, PM25_MID, WIND_MID","RAIN_LOW, TEMP_HIGH",0.00695437410633043,0.7181208053691275,3.5232802013422817,0.004980539012635359,2.8245374582954197
"PM10_MID, PM25_MID, RAIN_LOW, WIND_MID","NO2_LOW, TEMP_HIGH",0.00695437410633043,0.3543046357615894,1.9249050585550191,0.0033415340468051485,1.2636556043289437
